"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","reason","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","safety_md","def_int","def_int_yds","def_int_td","pass_defended","year"
"Nick Chubb","RB","18","18","*","18","76","4.22","0","4","4","69","17.25","1","100.0%","17.25",NA,"1","6",NA,NA,NA,NA,NA,NA,"39","58%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Nick Chubb","RB","19","19","*","13","69","5.31","0","5","2","4","2.00","0","40.0%","0.80",NA,"0","0",NA,NA,NA,NA,NA,NA,"33","52%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","1","1","0","1","8","8.00","0","2","2","39","19.50","0","100.0%","19.50",NA,"0","0","0","0","0","0","0","0","19","30%","0","0%","14","54%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","2","2","0","0","0","0","0","3","3","88","29.33","1","100.0%","29.33",NA,"1","6","0","0","0","0","0","0","24","37%","0","0%","15","50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","2","3","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","3","3","0","0","0","0","0","4","1","24","24.00","0","25.0%","6.00",NA,"0","0","1","0","0","0","0","0","61","76%","0","0%","9","32%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","1","1","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","4","5","*","3","6","2.00","1","11","7","110","15.71","3","63.6%","10.00",NA,"4","24","0","0","0","0","0","0","52","68%","0","0%","9","35%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","5","6","0","2","7","3.50","1","4","4","74","18.50","0","100.0%","18.50",NA,"1","6","0","0","0","0","0","0","51","78%","0","0%","6","22%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","1","1","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","6","7","*","0","0","0","0","1","1","-2","-2.00","0","100.0%","-2.00",NA,"0","0","1","0","0","1","0","0","51","65%","0","0%","8","29%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","7","8","0","0","0","0","0","9","5","42","8.40","1","55.6%","4.67",NA,"1","6","1","1","0","0","0","0","41","76%","0","0%","6","23%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","8","9","0","1","4","4.00","0","13","8","69","8.63","0","61.5%","5.31",NA,"0","0","0","0","0","0","0","0","56","81%","0","0%","7","26%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","9","10","0","2","-3","-1.50","0","10","4","56","14.00","2","40.0%","5.60",NA,"2","12","0","0","0","0","0","0","44","60%","0","0%","6","16%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","10","11","0","0","0","0","0","8","4","59","14.75","1","50.0%","7.38",NA,"1","6","0","0","0","0","0","0","47","63%","0","0%","2","7%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","11","12","0","0","0","0","0","9","6","52","8.67","0","66.7%","5.78",NA,"0","0","0","0","0","0","0","0","45","63%","0","0%","4","16%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","12","13","*","0","0","0","0","4","2","38","19.00","0","50.0%","9.50",NA,"0","0","0","0","0","0","0","0","31","44%","0","0%","8","25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","13","14","*","0","0","0","0","6","3","15","5.00","0","50.0%","2.50",NA,"0","0","0","0","0","0","0","0","38","67%","0","0%","6","21%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","14","15","0","1","-6","-6.00","0","8","3","54","18.00","0","37.5%","6.75",NA,"0","0","0","0","0","0","0","0","43","66%","0","0%","8","25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","15","16","*","0","0","0","0","6","4","54","13.50","0","66.7%","9.00",NA,"0","0","0","0","0","0","0","0","54","79%","0","0%","9","30%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","16","17","*","0","0","0","0","11","5","101","20.20","1","45.5%","9.18",NA,"1","6","0","0","0","0","0","0","35","52%","0","0%","7","28%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Chase Claypool","WR","18","18","*",NA,NA,NA,NA,"7","5","59","11.80","2","71.4%","8.43",NA,"2","12",NA,NA,NA,NA,NA,NA,"69","78%","0","0%","10","29%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Corey Clement","RB","1","1","0","6","19","3.17","0","2","2","2","1.00","0","100.0%","1.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"25","37%","0","0%","9","27%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","2","2","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"3","4%","0","0%","15","60%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","3","3","0","3","8","2.67","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"6","7%","0","0%","26","68%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","4","4","0","2","3","1.50","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"4","6%","0","0%","19","79%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","5","5","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"3","5%","0","0%","16","62%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","6","6","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"7","10%","0","0%","23","72%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","1","1","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","7","7","0","2","9","4.50","0","1","1","12","12.00","0","100.0%","12.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"18","22%","0","0%","20","77%","1","22","22.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","8","8","0","5","24","4.80","0","2","1","4","4.00","0","50.0%","2.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"20","31%","0","0%","16","76%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","9","10","0","1","5","5.00","1","0","0","0","0","0","0.0%","0",NA,"1","6",NA,NA,NA,NA,NA,NA,"1","1%","0","0%","16","64%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID-19 List",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Corey Clement","RB","11","12","0","1","6","6.00","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"4","6%","0","0%","18","72%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","12","13","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0%","0","0%","19","70%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","13","14","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"2","3%","0","0%","15","58%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,2020
"Corey Clement","RB","14","15","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0%","0","0%","20","67%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","2","0","2","0","0",NA,NA,NA,NA,NA,2020
