player,position,game_num,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,two_pt_md,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt,punt_yds,punt_yds_per_punt,punt_blocked,safety_md,def_int,def_int_yds,def_int_td,year
Tavon Austin,WR,5,0,0,NA,0,6,3,32,10.67,0,50.00%,5.33,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,4,15,3.75,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,6,0,0,NA,0,1,1,3,3,0,100.00%,3,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,1,8,8,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,7,0,0,NA,0,5,5,39,7.8,0,100.00%,7.8,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,3,73,24.33,0,3,26,8.67,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,8,0,0,NA,0,3,2,9,4.5,0,66.70%,3,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,3,79,26.33,0,3,7,2.33,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,9,1,6,6,0,2,0,0,NA,0,0.00%,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,1,25,25,0,3,33,11,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,10,1,4,4,0,3,2,138,69,2,66.70%,46,2,18,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,1,27,27,0,4,145,36.25,1,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,11,1,65,65,1,5,2,39,19.5,0,40.00%,7.8,1,6,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,1,24,24,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,12,1,10,10,0,7,4,25,6.25,0,57.10%,3.57,0,0,0,1,0,NA,0,1,0,0,0,0,39.6,0,0,0,0,NA,4,67,16.75,0,1,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,13,1,56,56,0,3,1,9,9,0,33.30%,3,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,4,95,23.75,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tavon Austin,WR,NA,9,151,16.78,1,69,40,418,10.45,4,58.00%,6.06,5,36,0,1,0,NA,0,1,0,0,0,0,39.6,0,0,0,0,NA,18,398,22.11,0,33,280,8.48,1,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,1,NA,NA,NA,NA,3,2,13,6.5,0,66.70%,4.33,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,2,NA,NA,NA,NA,8,4,39,9.75,0,50.00%,4.88,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,3,NA,NA,NA,NA,8,5,87,17.4,1,62.50%,10.88,1,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,4,NA,NA,NA,NA,4,1,7,7,0,25.00%,1.75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,5,NA,NA,NA,NA,7,3,33,11,0,42.90%,4.71,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,6,NA,NA,NA,NA,6,4,21,5.25,0,66.70%,3.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,7,NA,NA,NA,NA,12,3,32,10.67,0,25.00%,2.67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,8,NA,NA,NA,NA,4,3,54,18,0,75.00%,13.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,9,NA,NA,NA,NA,1,0,0,NA,0,0.00%,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,10,NA,NA,NA,NA,4,2,25,12.5,0,50.00%,6.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,11,NA,NA,NA,NA,3,1,5,5,0,33.30%,1.67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,12,NA,NA,NA,NA,4,1,20,20,0,25.00%,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,14,NA,NA,NA,NA,5,3,40,13.33,1,60.00%,8,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,15,NA,NA,NA,NA,3,3,26,8.67,0,100.00%,8.67,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,16,NA,NA,NA,NA,5,3,45,15,0,60.00%,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,NA,NA,NA,NA,NA,77,38,447,11.76,2,49.40%,5.81,2,12,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jason Avant,WR,17,NA,NA,NA,NA,6,5,21,4.2,0,83.30%,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,1,0,0,NA,0,5,2,11,5.5,1,40.00%,2.2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,2,1,2,2,0,4,2,38,19,0,50.00%,9.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,3,0,0,NA,0,7,7,141,20.14,0,100.00%,20.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,4,0,0,NA,0,10,2,23,11.5,0,20.00%,2.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,5,0,0,NA,0,4,3,91,30.33,0,75.00%,22.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,6,0,0,NA,0,4,2,6,3,0,50.00%,1.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,7,0,0,NA,0,4,3,33,11,0,75.00%,8.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,8,1,4,4,0,5,3,31,10.33,0,60.00%,6.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,9,0,0,NA,0,5,3,22,7.33,0,60.00%,4.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,10,0,0,NA,0,3,1,20,20,0,33.30%,6.67,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,11,0,0,NA,0,5,4,91,22.75,1,80.00%,18.2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,12,0,0,NA,0,6,2,17,8.5,0,33.30%,2.83,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,13,0,0,NA,0,2,1,7,7,0,50.00%,3.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,14,0,0,NA,0,3,2,33,16.5,0,66.70%,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,15,0,0,NA,0,4,3,32,10.67,0,75.00%,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,NA,2,6,3,0,71,40,596,14.9,2,56.30%,8.39,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Donnie Avery,WR,17,NA,NA,NA,NA,3,1,79,79,1,33.30%,26.33,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,2,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,3,0,0,NA,0,1,0,0,NA,0,0.00%,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,7,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,9,0,0,NA,0,1,1,12,12,0,100.00%,12,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,10,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,11,0,0,NA,0,1,1,19,19,0,100.00%,19,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,12,0,0,NA,0,4,3,46,15.33,0,75.00%,11.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,13,0,0,NA,0,4,3,46,15.33,0,75.00%,11.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,14,1,6,6,0,4,2,26,13,0,50.00%,6.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,15,1,27,27,1,5,3,44,14.67,0,60.00%,8.8,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,16,0,0,NA,0,5,4,33,8.25,0,80.00%,6.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Stedman Bailey,WR,NA,2,33,16.5,1,25,17,226,13.29,0,68.00%,9.04,1,6,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Billy Bajema,TE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Billy Bajema,TE,2,NA,NA,NA,NA,1,1,18,18,0,100.00%,18,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Billy Bajema,TE,3,NA,NA,NA,NA,0,0,0,NA,0,0.00%,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Billy Bajema,TE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Billy Bajema,TE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Billy Bajema,TE,6,NA,NA,NA,NA,1,1,0,0,0,100.00%,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Billy Bajema,TE,NA,NA,NA,NA,NA,2,2,18,9,0,100.00%,9,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Edwin Baker,RB,14,8,38,4.75,1,4,4,46,11.5,0,100.00%,11.5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Edwin Baker,RB,15,17,64,3.76,1,3,2,12,6,0,66.70%,4,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Edwin Baker,RB,16,18,69,3.83,0,2,2,-1,-0.5,0,100.00%,-0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Edwin Baker,RB,NA,43,171,3.98,2,9,8,57,7.13,0,88.90%,6.33,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,1,1,3,3,0,7,7,91,13,0,100.00%,13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,2,0,0,NA,0,1,1,51,51,0,100.00%,51,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,3,0,0,NA,0,2,1,35,35,1,50.00%,17.5,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,4,0,0,NA,0,4,3,39,13,0,75.00%,9.75,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,5,0,0,NA,0,9,5,80,16,0,55.60%,8.89,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,6,0,0,NA,0,4,4,48,12,0,100.00%,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,7,0,0,NA,0,1,1,16,16,0,100.00%,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,8,0,0,NA,0,1,1,12,12,0,100.00%,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,9,0,0,NA,0,10,6,75,12.5,1,60.00%,7.5,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,10,0,0,NA,0,8,5,76,15.2,0,62.50%,9.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,11,0,0,NA,0,2,2,63,31.5,1,100.00%,31.5,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,12,0,0,NA,0,5,4,77,19.25,1,80.00%,15.4,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,13,0,0,NA,0,4,3,36,12,0,75.00%,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,14,1,3,3,0,7,6,71,11.83,1,85.70%,10.14,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,15,0,0,NA,0,6,1,8,8,0,16.70%,1.33,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,57,28.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,16,0,0,NA,0,1,0,0,NA,0,0.00%,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,NA,2,6,3,0,72,50,778,15.56,5,69.40%,10.81,5,30,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,57,28.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,17,NA,NA,NA,NA,3,2,30,15,0,66.70%,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,18,NA,NA,NA,NA,7,6,106,17.67,0,85.70%,15.14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,109,36.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,19,NA,NA,NA,NA,5,5,66,13.2,1,100.00%,13.2,1,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Doug Baldwin,WR,NA,NA,NA,NA,NA,15,13,202,15.54,1,86.70%,13.47,1,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,130,32.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
