"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","two_pt_md","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","safety_md","def_int","def_int_yds","def_int_td","pass_defended","year"
"Tyrell Williams","WR","13","14","*",NA,NA,NA,NA,"4","3","35","11.67","0","75.0%","8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"51","82%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Tyrell Williams","WR","14","15","*",NA,NA,NA,NA,"3","2","45","22.50","1","66.7%","15.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"72","96%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Tyrell Williams","WR","15","16","*",NA,NA,NA,NA,"4","4","82","20.50","0","100.0%","20.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"55","87%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Tyrell Williams","WR","16","17","*",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"21","29%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","1","1","0","1","1","1.00","0","4","2","13","6.50","0","50.0%","3.25","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"6","12%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","5","6","0","0","0","0","0","6","5","15","3.00","0","83.3%","2.50","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"29","39%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","6","7","*","0","0","0","0","2","1","22","22.00","0","50.0%","11.00","0","0","0","0","0","0","0","1","10","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"16","22%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","7","8","0","0","0","0","0","2","1","5","5.00","1","50.0%","2.50","0","0","0","0","0","0","0","0","0","0","0",NA,"1","6",NA,NA,NA,NA,NA,NA,"18","32%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","8","9","0","0","0","0","0","2","1","3","3.00","0","50.0%","1.50","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"25","36%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","9","10","0","0","0","0","0","3","1","0","0.00","0","33.3%","0.00","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"35","54%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","10","11","0","0","0","0","0","6","3","26","8.67","0","50.0%","4.33","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"36","51%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","11","12","*","1","4","4.00","0","7","6","33","5.50","0","85.7%","4.71","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"30","48%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","12","13","0","2","31","15.50","0","5","5","32","6.40","0","100.0%","6.40","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"37","52%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","13","14","0","0","0","0","0","2","1","5","5.00","0","50.0%","2.50","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"17","24%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","14","15","*","0","0","0","0","8","5","59","11.80","0","62.5%","7.38","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"57","80%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","15","16","0","1","9","9.00","0","7","7","79","11.29","0","100.0%","11.29","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,NA,NA,"66","73%","0","0%","2","5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Albert Wilson","WR","16","17","*","0","0","0","0","8","5","59","11.80","0","62.5%","7.38","1","2","50.00","20","0","0","85.4","0","0","10.00","10.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"67","99%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Cedrick Wilson","WR","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","9%","0","0%","2","8%","0","0","0","0","1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Cedrick Wilson","WR","3","3","0",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","19%","0","0%","9","32%","0","0","0","0","1","13","13.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Cedrick Wilson","WR","4","4","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","4","19%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Cedrick Wilson","WR","6","6","0",NA,NA,NA,NA,"6","5","46","9.20","0","83.3%","7.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","61%","0","0%","0","0%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Cedrick Wilson","WR","7","7","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0%","0","0%","3","12%","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Cedrick Wilson","WR","13","14","0",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","7%","0","0%","6","20%","3","64","21.33","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Bobo Wilson","WR","1","1","0",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","6","9%","0","0%","13","52%",NA,NA,NA,NA,"1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Bobo Wilson","WR","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0","0","0","0%","0","0%","12","40%",NA,NA,NA,NA,"3","21","7.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Bobo Wilson","WR","3","3","0",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","6","8%","0","0%","9","26%",NA,NA,NA,NA,"5","9","1.80","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Bobo Wilson","WR","4","4","0",NA,NA,NA,NA,"4","1","14","14.00","0","25.0%","3.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","35","47%","0","0%","3","8%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Bobo Wilson","WR","5","5","*",NA,NA,NA,NA,"2","1","11","11.00","0","50.0%","5.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","27","47%","0","0%","4","13%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Bobo Wilson","WR","6","6","0",NA,NA,NA,NA,"3","1","10","10.00","0","33.3%","3.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","0","1","0","0","23","29%","0","0%","7","18%",NA,NA,NA,NA,"6","12","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","2","2","0","10","34","3.40","2","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","12",NA,NA,NA,NA,NA,NA,"15","21%","0","0%","12","39%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","3","3","0","8","18","2.25","2","1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","12",NA,NA,NA,NA,NA,NA,"21","27%","0","0%","9","33%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","5","6","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0%","0","0%","12","46%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","6","7","0","5","20","4.00","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"8","13%","0","0%","9","56%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","7","8","0","2","6","3.00","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"3","5%","0","0%","17","55%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","8","9","0","0","0","0","0","1","1","2","2.00","0","100.0%","2.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"2","3%","0","0%","14","54%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","10","11","0","0","0","0","0","1","1","25","25.00","1","100.0%","25.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"1","1%","0","0%","13","50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","11","12","0","2","27","13.50","0","1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"5","10%","0","0%","4","15%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","12","13","0","0","0","0","0","1","1","7","7.00","0","100.0%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"5","9%","0","0%","2","10%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","14","15","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0%","0","0%","5","17%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Jeff Wilson","RB","20","21","0",NA,NA,NA,NA,"1","1","20","20.00","0","100.0%","20.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","9%","0","0%","2","8%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","1","1","*","4","8","2.00","0",NA,NA,NA,NA,NA,NA,NA,"14","20","70.00","195","2","0","134.4","4","35","9.75","11.75",NA,"0","0","0","0","0","0","0","0","51","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","2","2","*","6","22","3.67","0",NA,NA,NA,NA,NA,NA,NA,"29","35","82.86","300","3","0","131.0","4","26","8.57","10.29",NA,"0","0","1","1","0","0","0","0","78","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","3","3","*","7","51","7.29","2",NA,NA,NA,NA,NA,NA,NA,"32","50","64.00","406","2","0","102.6","0","0","8.12","8.92",NA,"2","12","0","0","0","0","0","0","83","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","4","4","*","2","7","3.50","0",NA,NA,NA,NA,NA,NA,NA,"22","28","78.57","240","1","0","114.3","4","15","8.57","9.29",NA,"0","0","2","0","0","1","0","0","62","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","5","5","*","8","32","4.00","0",NA,NA,NA,NA,NA,NA,NA,"17","23","73.91","268","4","0","151.8","1","6","11.65","15.13",NA,"0","0","0","0","0","0","0","0","73","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","6","6","*","9","31","3.44","1",NA,NA,NA,NA,NA,NA,NA,"23","33","69.70","295","2","0","117.6","3","11","8.94","10.15",NA,"1","6","1","0","0","0","0","0","81","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","7","7","*","3","27","9.00","0",NA,NA,NA,NA,NA,NA,NA,"20","41","48.78","241","1","1","65.2","1","0","5.88","5.27",NA,"0","0","0","0","0","0","0","0","71","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","8","8","*","4","4","1.00","0",NA,NA,NA,NA,NA,NA,NA,"14","20","70.00","182","2","0","131.7","2","11","9.10","11.10",NA,"0","0","0","0","0","0","0","0","60","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","9","9","*","1","21","21.00","0",NA,NA,NA,NA,NA,NA,NA,"29","43","67.44","378","5","0","133.7","3","31","8.79","11.12",NA,"0","0","0","0","0","0","0","0","74","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","10","10","*","6","53","8.83","0",NA,NA,NA,NA,NA,NA,NA,"24","34","70.59","232","1","1","86.9","5","43","6.82","6.09",NA,"0","0","1","0","0","0","0","0","73","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","11","12","*","3","15","5.00","0",NA,NA,NA,NA,NA,NA,NA,"13","25","52.00","200","1","1","75.4","6","26","8.00","7.00",NA,"0","0","1","1","0","0","-4","0","61","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","12","13","*","4","13","3.25","0",NA,NA,NA,NA,NA,NA,NA,"21","31","67.74","240","2","1","98.9","2","14","7.74","7.58",NA,"0","0","0","0","0","0","0","0","75","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","13","14","*","5","28","5.60","0",NA,NA,NA,NA,NA,NA,NA,"22","36","61.11","245","0","1","69.8","5","43","6.81","5.56",NA,"0","0","1","0","0","1","-7","0","66","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","14","15","*","3","-1","-0.33","0",NA,NA,NA,NA,NA,NA,NA,"20","26","76.92","286","2","0","137.7","2","12","11.00","12.54",NA,"0","0","0","0","0","0","0","0","67","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","15","16","*","2","2","1.00","0",NA,NA,NA,NA,NA,NA,NA,"16","31","51.61","169","1","0","78.6","5","36","5.45","6.10",NA,"0","0","1","0","0","0","0","0","57","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","16","17","*","8","29","3.63","0",NA,NA,NA,NA,NA,NA,NA,"25","40","62.50","233","2","0","95.1","1","10","5.83","6.83",NA,"0","0","0","0","0","0","0","0","75","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","18","18","*","9","45","5.00","0",NA,NA,NA,NA,NA,NA,NA,"18","30","60.00","325","1","0","108.3","1","7","10.83","11.50",NA,NA,NA,"1","0","0","1","-2","0","60","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Russell Wilson","QB","19","19","*","7","64","9.14","0",NA,NA,NA,NA,NA,NA,NA,"21","31","67.74","277","1","0","106.5","5","12","8.94","9.58",NA,NA,NA,"0","0","0","0","0","0","61","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","1","1","0",NA,NA,NA,NA,"2","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"20","28%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"18","30%","0","0%","8","32%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","3","3","0",NA,NA,NA,NA,"1","1","8","8.00","0","100.0%","8.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"17","27%","0","0%","3","14%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","4","4","*",NA,NA,NA,NA,"5","4","56","14.00","0","80.0%","11.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"66","94%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","5","5","*",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"52","93%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","6","7","0",NA,NA,NA,NA,"1","1","6","6.00","1","100.0%","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"22","34%","0","0%","11","32%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","7","8","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"19","24%","0","0%","6","23%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","8","9","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"5","11%","0","0%","3","10%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","9","10","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"5","9%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","10","11","0",NA,NA,NA,NA,"2","1","11","11.00","0","50.0%","5.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"15","20%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","11","12","0",NA,NA,NA,NA,"2","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"34","46%","0","0%","2","7%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","12","13","*",NA,NA,NA,NA,"6","5","56","11.20","0","83.3%","9.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"58","89%","0","0%","6","22%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","13","14","*",NA,NA,NA,NA,"3","0","0","0","0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"31","44%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","14","15","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"8","10%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","15","16","*",NA,NA,NA,NA,"9","3","26","8.67","0","33.3%","2.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"52","83%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Javon Wims","WR","16","17","*",NA,NA,NA,NA,"7","3","23","7.67","0","42.9%","3.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"65","87%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Juwann Winfree","","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","14%","0","0%","13","50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
